DiseaseIndex,DiseaseID,DrugIndex,DrugID
371,DIS7MP4T,2305,DMVP5YE
371,DIS7MP4T,2312,DMVRLT7
371,DIS7MP4T,2557,DMZ7XNQ
372,DIS7MS3M,207,DM2HG4X
372,DIS7MS3M,331,DM4BDON
372,DIS7MS3M,716,DM98IXF
372,DIS7MS3M,790,DMAHJEF
372,DIS7MS3M,1195,DMG8K57
372,DIS7MS3M,1210,DMGEMB7
372,DIS7MS3M,1680,DMMWZET
372,DIS7MS3M,1917,DMQ8FR2
373,DIS7OJYM,579,DM7DSYP
373,DIS7OJYM,1105,DMF5HU6
373,DIS7OJYM,1473,DMJXDGC
373,DIS7OJYM,1543,DMKVOYF
373,DIS7OJYM,1914,DMQ5S6C
373,DIS7OJYM,2064,DMS9503
373,DIS7OJYM,2090,DMSL679
373,DIS7OJYM,2238,DMUNSWV
373,DIS7OJYM,2486,DMY60I8
373,DIS7OJYM,2561,DMZ9BMU
375,DIS7OPRV,2495,DMYBCBX
376,DIS7PYN3,422,DM5IXKQ
376,DIS7PYN3,1633,DMM9F25
377,DIS7Q7DN,2222,DMUHCF1
378,DIS7QTMX,728,DM9HPW3
378,DIS7QTMX,1264,DMH07Y3
379,DIS7R96F,76,DM0VQN3
379,DIS7R96F,1413,DMIZ6W2
380,DIS7SN6U,163,DM1YEPS
380,DIS7SN6U,245,DM30SGU
380,DIS7SN6U,489,DM6A0X7
380,DIS7SN6U,632,DM82Z30
380,DIS7SN6U,738,DM9OZWQ
380,DIS7SN6U,1064,DMECTMB
380,DIS7SN6U,1096,DMF28YC
380,DIS7SN6U,1145,DMFKXDY
380,DIS7SN6U,1291,DMHEAGL
380,DIS7SN6U,1521,DMKI68F
380,DIS7SN6U,1651,DMMIQ7G
380,DIS7SN6U,1674,DMMUCG4
380,DIS7SN6U,1956,DMQVRZH
381,DIS7TJWV,844,DMB8CNL
381,DIS7TJWV,1562,DML4ZOT
381,DIS7TJWV,2542,DMZ0Q1G
383,DIS7UMEC,1673,DMMU6BJ
384,DIS7UPG8,2551,DMZ3OU6
385,DIS7VQW9,914,DMCBJSR
386,DIS7WI98,1240,DMGQFYB
386,DIS7WI98,1940,DMQNLNI
387,DIS7WMGL,1012,DMDKE4N
388,DIS7XQSD,1638,DMMC45B
389,DIS7Y2EE,1924,DMQFDRC
390,DIS7YFRP,595,DM7ICNU
390,DIS7YFRP,1820,DMOVH1M
390,DIS7YFRP,2064,DMS9503
390,DIS7YFRP,2145,DMTAJQE
390,DIS7YFRP,2299,DMVN5OH
390,DIS7YFRP,2396,DMWVCF3
390,DIS7YFRP,2563,DMZA017
390,DIS7YFRP,2578,DMZEPFJ
391,DIS7YN5W,804,DMAOL2S
391,DIS7YN5W,943,DMCR1MV
391,DIS7YN5W,2232,DMUL5EW
392,DIS7ZXDJ,281,DM3MDOL
392,DIS7ZXDJ,628,DM804UR
392,DIS7ZXDJ,904,DMC5AST
392,DIS7ZXDJ,1542,DMKV4NL
393,DIS80J7E,443,DM5PFIJ
393,DIS80J7E,863,DMBGZI3
393,DIS80J7E,2565,DMZAL7W
394,DIS83SVK,1523,DMKINJO
394,DIS83SVK,2396,DMWVCF3
396,DIS86ETN,1121,DMFCLYW
396,DIS86ETN,2247,DMURMY1
397,DIS86UK6,73,DM0TGTY
400,DIS87TGM,470,DM61TA4
400,DIS87TGM,613,DM7RJXL
400,DIS87TGM,955,DMCVJ86
400,DIS87TGM,1385,DMINOX3
400,DIS87TGM,1612,DMLW57T
400,DIS87TGM,2170,DMTM2IK
400,DIS87TGM,2309,DMVR628
400,DIS87TGM,2501,DMYGJQO
400,DIS87TGM,2573,DMZD5QR
400,DIS87TGM,2591,DMZKYIV
401,DIS882XU,525,DM6Q7U4
401,DIS882XU,548,DM70BU5
402,DIS88DJO,1409,DMIY6DB
403,DIS88F55,1901,DMPZI3Q
404,DIS8BMO7,577,DM7CNBW
404,DIS8BMO7,1517,DMKGH0R
404,DIS8BMO7,1965,DMQYJIR
404,DIS8BMO7,2002,DMRE4FC
405,DIS8EF3M,28,DM0D9YJ
405,DIS8EF3M,76,DM0VQN3
405,DIS8EF3M,137,DM1RBYG
405,DIS8EF3M,245,DM30SGU
405,DIS8EF3M,300,DM3VOGS
405,DIS8EF3M,317,DM42W1B
405,DIS8EF3M,384,DM4ZP3W
405,DIS8EF3M,840,DMB4HCT
405,DIS8EF3M,1413,DMIZ6W2
405,DIS8EF3M,1473,DMJXDGC
405,DIS8EF3M,1712,DMNEXZF
405,DIS8EF3M,1820,DMOVH1M
405,DIS8EF3M,1964,DMQXTJS
405,DIS8EF3M,2145,DMTAJQE
405,DIS8EF3M,2187,DMTX2BH
405,DIS8EF3M,2238,DMUNSWV
405,DIS8EF3M,2273,DMV2JNY
405,DIS8EF3M,2299,DMVN5OH
405,DIS8EF3M,2325,DMVYSLE
405,DIS8EF3M,2396,DMWVCF3
405,DIS8EF3M,2563,DMZA017
405,DIS8EF3M,2578,DMZEPFJ
406,DIS8G07K,112,DM1DKYL
406,DIS8G07K,694,DM8X4A1
407,DIS8I7CO,539,DM6W8V5
408,DIS8IZVM,114,DM1DX4Q
408,DIS8IZVM,1186,DMG3Y89
409,DIS8JSKR,591,DM7HUNW
409,DIS8JSKR,1522,DMKI7RB
409,DIS8JSKR,2372,DMWLFGO
410,DIS8K27O,1080,DMENSL5
410,DIS8K27O,1195,DMG8K57
410,DIS8K27O,1210,DMGEMB7
410,DIS8K27O,1366,DMICA9H
410,DIS8K27O,1434,DMJBOCR
410,DIS8K27O,1448,DMJIBAW
410,DIS8K27O,1795,DMOL5IU
410,DIS8K27O,1917,DMQ8FR2
410,DIS8K27O,2125,DMT0A3Y
410,DIS8K27O,2183,DMTW3R8
410,DIS8K27O,2231,DMUL45H
410,DIS8K27O,2543,DMZ1A1N
410,DIS8K27O,2617,DMZW9HA
411,DIS8KHDE,344,DM4IF32
412,DIS8KLVM,41,DM0HXDS
413,DIS8KNVF,909,DMC83EU
413,DIS8KNVF,2103,DMSQLZJ
414,DIS8PVZ0,610,DM7Q98D
415,DIS8Q3VE,277,DM3JFIH
415,DIS8Q3VE,442,DM5PDRB
415,DIS8Q3VE,1059,DMEB837
415,DIS8Q3VE,1523,DMKINJO
415,DIS8Q3VE,2064,DMS9503
415,DIS8Q3VE,2223,DMUI0CH
415,DIS8Q3VE,2396,DMWVCF3
416,DIS8QVTT,1060,DMEBOFW
417,DIS8R241,918,DMCEW64
417,DIS8R241,1059,DMEB837
418,DIS8R9VO,94,DM15F0X
418,DIS8R9VO,1274,DMH5LME
418,DIS8R9VO,1841,DMP6SC2
418,DIS8R9VO,1941,DMQNWRD
418,DIS8R9VO,2142,DMT9K8G
418,DIS8R9VO,2181,DMTS85L
418,DIS8R9VO,2214,DMUAZWG
418,DIS8R9VO,2235,DMUM7HZ
419,DIS8RLX5,2268,DMV04ES
420,DIS8TYKO,2133,DMT5GNL
422,DIS8V4GQ,346,DM4K7GQ
423,DIS8X53J,259,DM3ADGP
423,DIS8X53J,1687,DMN1RMO
423,DIS8X53J,1943,DMQPTOZ
423,DIS8X53J,2348,DMWA2DZ
424,DIS8XQRN,89,DM141Z8
424,DIS8XQRN,97,DM166YF
424,DIS8XQRN,101,DM19YL5
424,DIS8XQRN,640,DM89JEQ
424,DIS8XQRN,1069,DMEFKHJ
424,DIS8XQRN,1587,DMLJZ2G
424,DIS8XQRN,2369,DMWIVTF
424,DIS8XQRN,2399,DMWX21D
425,DIS8XZRH,625,DM7YCK3
425,DIS8XZRH,1751,DMO14SG
425,DIS8XZRH,2190,DMTY9LU
426,DIS8YLE6,1499,DMK7MEY
427,DIS8YN8N,208,DM2HKC4
427,DIS8YN8N,1098,DMF2JDG
427,DIS8YN8N,1195,DMG8K57
427,DIS8YN8N,1210,DMGEMB7
427,DIS8YN8N,1429,DMJ90O5
427,DIS8YN8N,1680,DMMWZET
427,DIS8YN8N,1917,DMQ8FR2
428,DIS908VO,441,DM5PCS7
429,DIS90QDN,207,DM2HG4X
429,DIS90QDN,331,DM4BDON
429,DIS90QDN,716,DM98IXF
429,DIS90QDN,790,DMAHJEF
429,DIS90QDN,818,DMAUHQX
429,DIS90QDN,1077,DMEMV9D
429,DIS90QDN,1195,DMG8K57
429,DIS90QDN,1210,DMGEMB7
429,DIS90QDN,1680,DMMWZET
429,DIS90QDN,1917,DMQ8FR2
429,DIS90QDN,2565,DMZAL7W
430,DIS90T7X,1060,DMEBOFW
431,DIS91UJ1,1218,DMGKV9D
431,DIS91UJ1,1261,DMGZEE9
431,DIS91UJ1,2082,DMSHW2E
431,DIS91UJ1,2537,DMYY0AJ
432,DIS920N0,277,DM3JFIH
432,DIS920N0,1334,DMHWE7P
432,DIS920N0,2064,DMS9503
433,DIS93PQ8,1280,DMH7IDQ
433,DIS93PQ8,2093,DMSNVGB
434,DIS97RHR,1680,DMMWZET
434,DIS97RHR,2546,DMZ2LGD
435,DIS985MG,1513,DMKECZD
435,DIS985MG,1732,DMNPZL4
437,DIS99VZW,1334,DMHWE7P
439,DIS9C9RO,2395,DMWV3TZ
440,DIS9D5XU,234,DM2TEOL
440,DIS9D5XU,1385,DMINOX3
440,DIS9D5XU,1680,DMMWZET
440,DIS9D5XU,2305,DMVP5YE
441,DIS9DIA4,13,DM05ZXO
441,DIS9DIA4,312,DM40MBV
441,DIS9DIA4,1499,DMK7MEY
441,DIS9DIA4,1788,DMOJ0V6
441,DIS9DIA4,2532,DMYVFR3
442,DIS9DZYF,702,DM8ZVJ7
442,DIS9DZYF,1118,DMFB97P
442,DIS9DZYF,1693,DMN4CV5
443,DIS9EABZ,2337,DMW5ML9
444,DIS9GNYZ,1197,DMG9HIA
444,DIS9GNYZ,1522,DMKI7RB
444,DIS9GNYZ,2058,DMS51VC
445,DIS9HBNL,288,DM3OWT4
445,DIS9HBNL,2159,DMTIVEN
446,DIS9HWDD,1481,DMK0BAV
447,DIS9IXRC,1676,DMMUOLJ
448,DIS9K7PB,232,DM2SDUF
448,DIS9K7PB,475,DM63QS9
448,DIS9K7PB,943,DMCR1MV
448,DIS9K7PB,1116,DMFA9MV
448,DIS9K7PB,1241,DMGQIPT
448,DIS9K7PB,1505,DMKB9FI
448,DIS9K7PB,1642,DMMFCIH
448,DIS9K7PB,1695,DMN5T2A
448,DIS9K7PB,1826,DMOWZ6B
448,DIS9K7PB,1874,DMPMYE8
448,DIS9K7PB,1901,DMPZI3Q
449,DIS9L97J,96,DM15HL8
449,DIS9L97J,358,DM4ME02
450,DIS9LQVD,366,DM4PRFC
450,DIS9LQVD,1680,DMMWZET
451,DIS9NER5,1145,DMFKXDY
452,DIS9NUJ1,1817,DMOUC09
453,DIS9O23I,525,DM6Q7U4
453,DIS9O23I,548,DM70BU5
453,DIS9O23I,1337,DMHZCPO
454,DIS9OO80,529,DM6RZ9Q
455,DIS9P8YS,688,DM8VCBE
455,DIS9P8YS,2071,DMSC4A7
456,DIS9Q4RT,849,DMBCM8L
456,DIS9Q4RT,912,DMCA9QP
456,DIS9Q4RT,1152,DMFNH7L
456,DIS9Q4RT,2470,DMXYJOB
457,DIS9TWSG,703,DM8ZXT6
457,DIS9TWSG,2583,DMZHUO5
458,DIS9U23P,245,DM30SGU
458,DIS9U23P,253,DM3370M
458,DIS9U23P,357,DM4MDJY
458,DIS9U23P,489,DM6A0X7
458,DIS9U23P,572,DM7A8TW
458,DIS9U23P,738,DM9OZWQ
458,DIS9U23P,1023,DMDSD5T
458,DIS9U23P,1096,DMF28YC
458,DIS9U23P,1145,DMFKXDY
458,DIS9U23P,1397,DMIRPD8
458,DIS9U23P,1444,DMJH792
458,DIS9U23P,1651,DMMIQ7G
458,DIS9U23P,1675,DMMUFKM
458,DIS9U23P,1956,DMQVRZH
458,DIS9U23P,2328,DMVZQ2M
458,DIS9U23P,2572,DMZC90K
458,DIS9U23P,2574,DMZDCS0
459,DIS9U3YN,200,DM2DMPO
459,DIS9U3YN,346,DM4K7GQ
459,DIS9U3YN,442,DM5PDRB
459,DIS9U3YN,1334,DMHWE7P
459,DIS9U3YN,1523,DMKINJO
459,DIS9U3YN,1852,DMPDYFR
459,DIS9U3YN,2396,DMWVCF3
461,DIS9WIQU,492,DM6AN32
461,DIS9WIQU,1413,DMIZ6W2
462,DIS9WQAI,234,DM2TEOL
462,DIS9WQAI,255,DM36LAJ
462,DIS9WQAI,496,DM6C4YJ
462,DIS9WQAI,509,DM6I5GR
462,DIS9WQAI,616,DM7SWIA
462,DIS9WQAI,707,DM92AH3
462,DIS9WQAI,755,DMA04JS
462,DIS9WQAI,772,DMA8DPN
462,DIS9WQAI,818,DMAUHQX
462,DIS9WQAI,842,DMB4SFH
462,DIS9WQAI,896,DMBZWQL
462,DIS9WQAI,922,DMCH7RU
462,DIS9WQAI,951,DMCT31R
462,DIS9WQAI,1025,DMDTC7R
462,DIS9WQAI,1077,DMEMV9D
462,DIS9WQAI,1111,DMF8Y74
462,DIS9WQAI,1156,DMFOVSD
462,DIS9WQAI,1534,DMKOXFE
462,DIS9WQAI,1544,DMKVWGE
462,DIS9WQAI,2333,DMW4X37
462,DIS9WQAI,2558,DMZ80SB
462,DIS9WQAI,2565,DMZAL7W
462,DIS9WQAI,2567,DMZBU15
463,DIS9WYLA,940,DMCQ6C4
463,DIS9WYLA,1395,DMIR5QP
463,DIS9WYLA,1639,DMMD9QE
463,DIS9WYLA,1686,DMN0LP8
463,DIS9WYLA,1962,DMQXLF3
464,DIS9X3H6,196,DM2C48U
464,DIS9X3H6,226,DM2PYNR
464,DIS9X3H6,732,DM9KHZL
464,DIS9X3H6,1460,DMJPD06
464,DIS9X3H6,1846,DMP9N85
464,DIS9X3H6,2442,DMXJ7O8
464,DIS9X3H6,2572,DMZC90K
465,DIS9XD9A,1460,DMJPD06
465,DIS9XD9A,1798,DMOLNHF
465,DIS9XD9A,2312,DMVRLT7
465,DIS9XD9A,2469,DMXYJ9C
466,DIS9YL4C,2526,DMYRXZQ
467,DIS9YPUQ,126,DM1KL9T
467,DIS9YPUQ,129,DM1M4MT
467,DIS9YPUQ,1649,DMMIAXO
467,DIS9YPUQ,2228,DMUK75B
467,DIS9YPUQ,2453,DMXMHBB
469,DISA0PR2,384,DM4ZP3W
469,DISA0PR2,2546,DMZ2LGD
470,DISA0XP5,1125,DMFEHXD
471,DISA1T1S,1879,DMPOD47
472,DISA2WYD,625,DM7YCK3
473,DISA4DV0,442,DM5PDRB
474,DISA53VZ,521,DM6N4PR
475,DISA5CB0,143,DM1TJ8F
476,DISA6ECE,595,DM7ICNU
476,DISA6ECE,2064,DMS9503
476,DISA6ECE,2396,DMWVCF3
477,DISA6W3T,248,DM326CN
477,DISA6W3T,2441,DMXIQYS
478,DISA75FU,131,DM1N62C
478,DISA75FU,291,DM3PD2C
478,DISA75FU,1855,DMPFN6Y
478,DISA75FU,1867,DMPI98T
479,DISA7SH0,2195,DMU3DNC
479,DISA7SH0,2213,DMU9MYJ
480,DISAA4UI,354,DM4LT8A
480,DISAA4UI,1060,DMEBOFW
481,DISAAZU9,252,DM32YAI
481,DISAAZU9,565,DM78IME
482,DISAB237,1346,DMI40NL
482,DISAB237,1486,DMK1ZOR
483,DISABTW7,1709,DMND304
483,DISABTW7,2145,DMTAJQE
484,DISAC9U9,2222,DMUHCF1
486,DISAFOQN,320,DM45OJN
486,DISAFOQN,331,DM4BDON
486,DISAFOQN,368,DM4PXF6
486,DISAFOQN,480,DM65KL8
486,DISAFOQN,716,DM98IXF
486,DISAFOQN,753,DM9ZMQH
486,DISAFOQN,783,DMAE84F
486,DISAFOQN,790,DMAHJEF
486,DISAFOQN,885,DMBUNVW
486,DISAFOQN,1180,DMG2KI4
486,DISAFOQN,1195,DMG8K57
486,DISAFOQN,1210,DMGEMB7
486,DISAFOQN,1220,DMGLAX1
486,DISAFOQN,1287,DMHCI9S
486,DISAFOQN,1361,DMI9PRJ
486,DISAFOQN,1619,DMM1JL9
486,DISAFOQN,1680,DMMWZET
486,DISAFOQN,1917,DMQ8FR2
486,DISAFOQN,2042,DMRWLB2
486,DISAFOQN,2111,DMSTW1Q
486,DISAFOQN,2176,DMTP2NJ
486,DISAFOQN,2228,DMUK75B
486,DISAFOQN,2237,DMUNG4A
486,DISAFOQN,2453,DMXMHBB
486,DISAFOQN,2546,DMZ2LGD
487,DISAFXDJ,2364,DMWH7NQ
488,DISAI029,545,DM6Y3AN
488,DISAI029,804,DMAOL2S
489,DISAIQP2,545,DM6Y3AN
489,DISAIQP2,676,DM8QM5U
489,DISAIQP2,804,DMAOL2S
489,DISAIQP2,943,DMCR1MV
489,DISAIQP2,2145,DMTAJQE
489,DISAIQP2,2232,DMUL5EW
491,DISAJOUO,613,DM7RJXL
493,DISAJWJL,105,DM1AGXN
493,DISAJWJL,528,DM6QHDJ
493,DISAJWJL,1418,DMJ18YL
493,DISAJWJL,2159,DMTIVEN
493,DISAJWJL,2226,DMUIK80
493,DISAJWJL,2556,DMZ6VEY
494,DISAKHZJ,234,DM2TEOL
494,DISAKHZJ,454,DM5TVS3
494,DISAKHZJ,2010,DMRHGI9
494,DISAKHZJ,2074,DMSE3I7
494,DISAKHZJ,2305,DMVP5YE
495,DISAKJKZ,1936,DMQMBZ1
496,DISALD1T,2339,DMW6F0S
497,DISAM7J2,31,DM0DTF7
497,DISAM7J2,131,DM1N62C
497,DISAM7J2,644,DM8AI9U
497,DISAM7J2,683,DM8SXYG
497,DISAM7J2,1379,DMIKFEL
497,DISAM7J2,1477,DMJYDVK
497,DISAM7J2,1630,DMM58JY
497,DISAM7J2,2134,DMT5HA4
497,DISAM7J2,2426,DMXAVX5
497,DISAM7J2,2551,DMZ3OU6
497,DISAM7J2,2613,DMZV2PJ
498,DISAMDMG,1098,DMF2JDG
498,DISAMDMG,1167,DMFXUT8
499,DISAMOWP,1076,DMEMBJC
499,DISAMOWP,2135,DMT5RMB
499,DISAMOWP,2164,DMTK4LS
499,DISAMOWP,2239,DMUNTE3
501,DISAOTQ0,1941,DMQNWRD
502,DISAOX93,76,DM0VQN3
502,DISAOX93,747,DM9UCJK
502,DISAOX93,1413,DMIZ6W2
502,DISAOX93,2060,DMS60RB
503,DISAP666,1299,DMHKS94
503,DISAP666,2509,DMYLOVR
504,DISAP982,2159,DMTIVEN
507,DISARVRE,1140,DMFJAI5
508,DISAT1Z9,3,DM02AWV
508,DISAT1Z9,243,DM2YGNW
508,DISAT1Z9,362,DM4O2Z7
508,DISAT1Z9,454,DM5TVS3
508,DISAT1Z9,525,DM6Q7U4
508,DISAT1Z9,548,DM70BU5
508,DISAT1Z9,693,DM8X2EH
508,DISAT1Z9,952,DMCT3I8
508,DISAT1Z9,1003,DMDI269
508,DISAT1Z9,1195,DMG8K57
508,DISAT1Z9,1258,DMGW1ID
508,DISAT1Z9,1411,DMIYG7Z
508,DISAT1Z9,1841,DMP6SC2
508,DISAT1Z9,2028,DMRMS0L
508,DISAT1Z9,2184,DMTW6IU
508,DISAT1Z9,2188,DMTY169
508,DISAT1Z9,2321,DMVXFYE
508,DISAT1Z9,2372,DMWLFGO
508,DISAT1Z9,2615,DMZVLY8
509,DISAT6WU,780,DMAD2OZ
510,DISATJ3X,392,DM53BDW
511,DISAVKAH,475,DM63QS9
511,DISAVKAH,1642,DMMFCIH
511,DISAVKAH,1826,DMOWZ6B
511,DISAVKAH,1901,DMPZI3Q
511,DISAVKAH,2145,DMTAJQE
512,DISAVNWB,2243,DMUPE07
512,DISAVNWB,2400,DMWX5CO
513,DISAVQI3,278,DM3KJBC
513,DISAVQI3,331,DM4BDON
513,DISAVQI3,716,DM98IXF
513,DISAVQI3,790,DMAHJEF
513,DISAVQI3,978,DMD4381
513,DISAVQI3,1195,DMG8K57
513,DISAVQI3,1210,DMGEMB7
513,DISAVQI3,1350,DMI5678
513,DISAVQI3,1560,DML2NIB
513,DISAVQI3,1702,DMN9CWF
513,DISAVQI3,1817,DMOUC09
513,DISAVQI3,1917,DMQ8FR2
513,DISAVQI3,2013,DMRJFN9
514,DISAWKYI,1253,DMGU74E
514,DISAWKYI,1309,DMHO0AR
514,DISAWKYI,1693,DMN4CV5
515,DISAWLUT,60,DM0P63W
516,DISAX6J3,102,DM1A9W3
516,DISAX6J3,113,DM1DP7T
516,DISAX6J3,445,DM5PVQE
516,DISAX6J3,591,DM7HUNW
516,DISAX6J3,1290,DMHDQZD
516,DISAX6J3,1423,DMJ6H1Z
516,DISAX6J3,1607,DMLT0E1
516,DISAX6J3,1772,DMODJ40
516,DISAX6J3,2188,DMTY169
516,DISAX6J3,2239,DMUNTE3
516,DISAX6J3,2263,DMUY35B
516,DISAX6J3,2372,DMWLFGO
516,DISAX6J3,2490,DMY85QW
516,DISAX6J3,2519,DMYP4XC
517,DISAXHGB,736,DM9NSWT
518,DISAYSZB,1054,DME8FZ9
518,DISAYSZB,1767,DMOBIKY
518,DISAYSZB,2133,DMT5GNL
518,DISAYSZB,2375,DMWMPD4
519,DISAZL0D,2064,DMS9503
521,DISB2WZI,65,DM0QV1J
521,DISB2WZI,207,DM2HG4X
521,DISB2WZI,222,DM2OVDT
521,DISB2WZI,230,DM2R86O
521,DISB2WZI,331,DM4BDON
521,DISB2WZI,362,DM4O2Z7
521,DISB2WZI,426,DM5JVAN
521,DISB2WZI,591,DM7HUNW
521,DISB2WZI,693,DM8X2EH
521,DISB2WZI,716,DM98IXF
521,DISB2WZI,790,DMAHJEF
521,DISB2WZI,806,DMAPV1B
521,DISB2WZI,1058,DMEAOYJ
521,DISB2WZI,1195,DMG8K57
521,DISB2WZI,1210,DMGEMB7
521,DISB2WZI,1258,DMGW1ID
521,DISB2WZI,1408,DMIXC7G
521,DISB2WZI,1616,DMM0PDO
521,DISB2WZI,1680,DMMWZET
521,DISB2WZI,1907,DMQ2FKJ
521,DISB2WZI,1991,DMR8ONJ
521,DISB2WZI,2136,DMT6AM2
521,DISB2WZI,2312,DMVRLT7
521,DISB2WZI,2372,DMWLFGO
521,DISB2WZI,2616,DMZVMKF
523,DISB4B0F,2395,DMWV3TZ
524,DISB4U1Q,1253,DMGU74E
525,DISB4UZ0,1841,DMP6SC2
525,DISB4UZ0,1941,DMQNWRD
526,DISB5FPO,382,DM4ZBK6
526,DISB5FPO,1300,DMHL7OB
526,DISB5FPO,1861,DMPGVKM
527,DISB61FF,562,DM76VHG
528,DISB6T16,243,DM2YGNW
528,DISB6T16,1385,DMINOX3
528,DISB6T16,2305,DMVP5YE
529,DISB6TC0,403,DM5A31S
530,DISB8C4K,1434,DMJBOCR
531,DISB9G3W,1228,DMGMF6V
532,DISBB28L,20,DM08E9O
532,DISBB28L,31,DM0DTF7
532,DISBB28L,36,DM0FB1J
532,DISBB28L,38,DM0GQ8N
532,DISBB28L,62,DM0Q8MZ
532,DISBB28L,78,DM0WX6I
532,DISBB28L,92,DM14RF5
532,DISBB28L,149,DM1V5ZS
532,DISBB28L,404,DM5A38V
532,DISBB28L,406,DM5BXH9
532,DISBB28L,444,DM5PU6O
532,DISBB28L,455,DM5UGDK
532,DISBB28L,516,DM6L5VO
532,DISBB28L,632,DM82Z30
532,DISBB28L,683,DM8SXYG
532,DISBB28L,920,DMCFE9I
532,DISBB28L,1024,DMDSWAG
532,DISBB28L,1030,DMDVP3B
532,DISBB28L,1037,DMDZ9LT
532,DISBB28L,1072,DMEGIQ6
532,DISBB28L,1129,DMFGLXB
532,DISBB28L,1152,DMFNH7L
532,DISBB28L,1237,DMGP8AX
532,DISBB28L,1540,DMKSQG0
532,DISBB28L,1669,DMMSDOY
532,DISBB28L,1729,DMNOKBV
532,DISBB28L,1784,DMOHS9P
532,DISBB28L,1827,DMOX3LB
532,DISBB28L,1983,DMR5ZUP
532,DISBB28L,2056,DMS49KH
532,DISBB28L,2153,DMTGDN8
532,DISBB28L,2174,DMTO13J
532,DISBB28L,2296,DMVM6QR
532,DISBB28L,2329,DMW1OQ0
532,DISBB28L,2474,DMXZOCG
532,DISBB28L,2528,DMYT0OG
532,DISBB28L,2600,DMZOLBI
533,DISBBGVO,39,DM0GUSX
533,DISBBGVO,322,DM471KJ
533,DISBBGVO,694,DM8X4A1
533,DISBBGVO,699,DM8YU2F
533,DISBBGVO,1213,DMGFV3Z
533,DISBBGVO,1276,DMH61ZB
533,DISBBGVO,1377,DMIJRF0
533,DISBBGVO,2022,DMRL3AB
533,DISBBGVO,2471,DMXYLQ3
534,DISBCNM9,1832,DMP0NFQ
535,DISBEPZO,1419,DMJ2AH4
537,DISBF6L8,595,DM7ICNU
537,DISBF6L8,1820,DMOVH1M
537,DISBF6L8,2396,DMWVCF3
537,DISBF6L8,2563,DMZA017
540,DISBHMYH,722,DM9EZM0
541,DISBHR1G,537,DM6VOWQ
542,DISBHWUI,1406,DMIWFRL
543,DISBI2BT,49,DM0KYI4
543,DISBI2BT,233,DM2SFCN
543,DISBI2BT,306,DM3WRBQ
543,DISBI2BT,345,DM4IJZL
543,DISBI2BT,402,DM59AZT
543,DISBI2BT,445,DM5PVQE
543,DISBI2BT,633,DM84ZXF
543,DISBI2BT,685,DM8TNX3
543,DISBI2BT,729,DM9J04X
543,DISBI2BT,865,DMBHO9Y
543,DISBI2BT,880,DMBS632
543,DISBI2BT,900,DMC3JST
543,DISBI2BT,908,DMC7XDN
543,DISBI2BT,975,DMD2K4I
543,DISBI2BT,1024,DMDSWAG
543,DISBI2BT,1089,DMEWC7N
543,DISBI2BT,1102,DMF3VXA
543,DISBI2BT,1111,DMF8Y74
543,DISBI2BT,1304,DMHM93Y
543,DISBI2BT,1306,DMHMY1Y
543,DISBI2BT,1453,DMJKROX
543,DISBI2BT,1701,DMN7Y9K
543,DISBI2BT,1856,DMPFWO6
543,DISBI2BT,1863,DMPHWU6
543,DISBI2BT,1890,DMPUOXF
543,DISBI2BT,1985,DMR6QH0
543,DISBI2BT,2041,DMRVBWU
543,DISBI2BT,2150,DMTCPDI
543,DISBI2BT,2154,DMTHWBI
543,DISBI2BT,2171,DMTN5XI
543,DISBI2BT,2186,DMTWUXR
543,DISBI2BT,2329,DMW1OQ0
543,DISBI2BT,2456,DMXNZM4
543,DISBI2BT,2493,DMY9TCW
544,DISBIXK4,1338,DMHZJCG
544,DISBIXK4,1457,DMJOQM3
544,DISBIXK4,1830,DMOYE70
545,DISBJQKZ,809,DMAQ469
545,DISBJQKZ,932,DMCME17
545,DISBJQKZ,2252,DMUTSRW
545,DISBJQKZ,2263,DMUY35B
546,DISBKFB7,931,DMCMBHA
546,DISBKFB7,1075,DMEJKRF
546,DISBKFB7,1489,DMK4OL7
546,DISBKFB7,1679,DMMWSUL
546,DISBKFB7,2475,DMXZRW0
547,DISBKQGT,1045,DME2PY5
547,DISBKQGT,1506,DMKBJWP
547,DISBKQGT,2020,DMRKOS1
548,DISBL2M3,198,DM2CTJ8
548,DISBL2M3,2166,DMTKFSS
549,DISBL5BY,1130,DMFGND4
550,DISBL7S1,1030,DMDVP3B
551,DISBLQ1T,246,DM3185A
551,DISBLQ1T,2082,DMSHW2E
552,DISBLXWM,959,DMCY0TI
553,DISBM6EQ,28,DM0D9YJ
553,DISBM6EQ,76,DM0VQN3
553,DISBM6EQ,278,DM3KJBC
553,DISBM6EQ,439,DM5ONA9
553,DISBM6EQ,527,DM6QFSV
553,DISBM6EQ,579,DM7DSYP
553,DISBM6EQ,595,DM7ICNU
553,DISBM6EQ,934,DMCMOS8
553,DISBM6EQ,978,DMD4381
553,DISBM6EQ,1071,DMEGBNT
553,DISBM6EQ,1177,DMG1NCU
553,DISBM6EQ,1322,DMHSJB4
553,DISBM6EQ,1350,DMI5678
553,DISBM6EQ,1413,DMIZ6W2
553,DISBM6EQ,1531,DMKMBES
553,DISBM6EQ,1557,DML1I4G
553,DISBM6EQ,1560,DML2NIB
